Ano,Mês/Ano,Estado,Bacia,Campo,Poço,Ambiente,Instalação,Produção de Óleo (m³),Produção de Condensado (m³),Produção de Gás Associado (Mm³),Produção de Gás Não Associado (Mm³),Produção de Água (m³),Injeção de Gás (Mm³),Injeção de Água para Recuperação Secundária (m³),Injeção de Água para Descarte (m³),Injeção de Gás Carbônico (Mm³),Injeção de Nitrogênio (Mm³),Injeção de Vapor de Água (t),Injeção de Polímeros (m³),Injeção de Outros Fluidos (m³)
2021,04/2021,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,7-CSMC-25-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,7-CSMC-29-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,7-CSMC-31-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,7-CSMC-32-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,7-CSMC-35-AL,Terra,Estação Coletora de Furado,0,0,0,""653,14691"",0,,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,CIDADE DE SÃO MIGUEL DOS CAMPOS,7-CSMC-38-AL,Terra,Cidade São Miguel dos Campos,""30,854"",0,""10,30552"",0,""2,654"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,COQUEIRO SECO,3-CS-3-AL,Terra,Ponto de Coleta do Poço 3CS0003AL,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,COQUEIRO SECO,7-CS-14D-AL,Terra,Ponto de Coleta do Poço 7CS0016AL,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,COQUEIRO SECO,7-CS-16-AL,Terra,Ponto de Coleta do Poço 7CS0016AL,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FAZENDA GUINDASTE,1-FGT-1-AL,Terra,Ponto de Coleta de Fazenda Guindaste,0,""4,21817"",0,""8,01742"",0,,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FAZENDA PAU BRASIL,1-FPB-3-AL,Terra,Ponto de Coleta de Fazenda Pau Brasil,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,1-FTD-1-AL,Terra,Estação Coletora de Furado,""175,924"",0,""26,3237"",0,""14,932"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,3-FTD-2-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,3-FTD-3-AL,Terra,Estação Coletora de Furado,""30,955"",0,""88,91822"",0,""10,651"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,3-FTD-7-AL,Terra,Estação Coletora de Furado,""55,99"",0,""75,10717"",0,""62,15"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,3-FU-4-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,3-FU-5-AL,Terra,Estação Coletora de Furado,""20,555"",0,""25,44368"",0,""116,39"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,3-FU-64-AL,Terra,Estação Coletora de Furado,0,0,0,""21,95131"",0,,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,3-FU-81-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,3-FU-90-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,4-FU-129-AL,Terra,Estação Coletora de Furado,""54,071"",0,""70,17816"",0,""45,15"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,4-FU-21-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-100-AL,Terra,Estação Coletora de Furado,""74,069"",0,""68,08857"",0,""7,234"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-101-AL,Terra,Estação Coletora de Furado,""26,048"",0,""51,15756"",0,""22,461"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-103-AL,Terra,Estação Coletora de Furado,""99,597"",0,""17,83168"",0,""14,692"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-104-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-105-AL,Terra,Estação Coletora de Furado,""20,394"",0,""25,98788"",0,""25,484"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-108-AL,Terra,Estação Coletora de Furado,""52,641"",0,""52,51748"",0,""111,943"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-113D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-115-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-116-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-118-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-11D-AL,Terra,Estação Coletora de Furado,""34,559"",0,""9,03584"",0,""184,256"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-121-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-122-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-123-AL,Terra,Estação Coletora de Furado,""66,626"",0,""44,10657"",0,""16,241"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-127-AL,Terra,Estação Coletora de Furado,""143,66"",0,""129,1065"",0,""108,039"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-13-AL,Terra,Estação Coletora de Furado,""14,589"",0,""29,01936"",0,""37,306"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-130-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-133D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-134D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-135D-AL,Terra,Estação Coletora de Furado,""32,403"",0,""18,82696"",0,""33,708"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-136D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-137-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-138D-AL,Terra,Estação Coletora de Furado,""9,527"",0,""18,00442"",0,""7,23"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-139D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-14-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-140D-AL,Terra,Estação Coletora de Furado,""16,105"",0,""17,01836"",0,""35,673"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-142D-AL,Terra,Estação Coletora de Furado,""103,541"",0,""52,23437"",0,""81,754"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-143DA-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-144D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-145D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-146D-AL,Terra,Estação Coletora de Furado,""13,148"",0,""9,46977"",0,""22,676"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-147D-AL,Terra,Estação Coletora de Furado,""27,71"",0,""62,57644"",0,""86,329"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-15-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-150D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-151D-AL,Terra,Estação Coletora de Furado,""81,521"",0,""16,76257"",0,""42,42"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-152D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-153D-AL,Terra,Estação Coletora de Furado,""5,028"",0,""5,33157"",0,""12,249"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-154D-AL,Terra,Estação Coletora de Furado,""37,233"",0,""28,54628"",0,""8,063"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-155D-AL,Terra,Estação Coletora de Furado,""276,865"",0,""86,15612"",0,""40,274"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-156D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-157D-AL,Terra,Estação Coletora de Furado,""64,86"",0,""47,46701"",0,""52,593"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-158D-AL,Terra,Estação Coletora de Furado,""83,141"",0,""51,55016"",0,""95,657"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-159D-AL,Terra,Estação Coletora de Furado,""70,537"",0,""55,69444"",0,""554,047"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-160D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-161D-AL,Terra,Estação Coletora de Furado,""665,051"",0,""228,93915"",0,""751,27"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-162D-AL,Terra,Estação Coletora de Furado,""54,694"",0,""22,95576"",0,""150,147"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-163D-AL,Terra,Estação Coletora de Furado,""89,142"",0,""60,4515"",0,""27,28"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-164D-AL,Terra,Estação Coletora de Furado,""35,224"",0,""34,36139"",0,""58,955"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-165D-AL,Terra,Estação Coletora de Furado,""43,177"",0,""49,6149"",0,""13,583"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-166D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-167D-AL,Terra,Estação Coletora de Furado,""82,466"",0,""48,29412"",0,""32,929"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-168D-AL,Terra,Estação Coletora de Furado,""154,718"",0,""108,04719"",0,""437,517"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-169D-AL,Terra,Estação Coletora de Furado,""11,938"",0,""7,67124"",0,""11,492"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-16D-AL,Terra,Estação Coletora de Furado,,,,,,0,""4168,175"",0,0,0,0,0,0"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-17-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-170D-AL,Terra,Estação Coletora de Furado,""87,933"",0,""68,85696"",0,""61,513"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-19-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-20-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-22-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-23-AL,Terra,Estação Coletora de Furado,""144,078"",0,""88,98636"",0,""186,374"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-25-AL,Terra,Estação Coletora de Furado,""18,588"",0,""37,73571"",0,""6,459"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-26-AL,Terra,Estação Coletora de Furado,,,,,,0,0,""9234,9"",0,0,0,0,0"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-27-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-28-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-29-AL,Terra,Estação Coletora de Furado,0,0,0,""579,3099"",0,,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-30-AL,Terra,Estação Coletora de Furado,,,,,,0,""5789,125"",0,0,0,0,0,0"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-31-AL,Terra,Estação Coletora de Furado,""2,572"",0,""3,60093"",0,""1,453"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-32-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-34-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-39-AL,Terra,Estação Coletora de Furado,0,0,0,""374,99457"",0,,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-43-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-44D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-45-AL,Terra,Estação Coletora de Furado,""75,491"",0,""39,38037"",0,""25,43"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-46-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-47D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-48-AL,Terra,Estação Coletora de Furado,""40,127"",0,""45,66051"",0,""439,298"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-49-AL,Terra,Estação Coletora de Furado,""62,107"",0,""69,64376"",0,""101,955"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-50-AL,Terra,Estação Coletora de Furado,""11,934"",0,""23,7177"",0,""9,153"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-51-AL,Terra,Estação Coletora de Furado,""37,553"",0,""20,41901"",0,""57,456"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-52-AL,Terra,Estação Coletora de Furado,""18,534"",0,""27,54764"",0,""14,17"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-54-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-58-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-61D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-68-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-70-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-72-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-73-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-75D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-77-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-78-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-80-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-84-AL,Terra,Estação Coletora de Furado,""48,327"",0,""54,82427"",0,""363,513"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-86D-AL,Terra,Estação Coletora de Furado,""101,028"",0,""79,71887"",0,""85,46"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-87-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-88D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-89-AL,Terra,Estação Coletora de Furado,""49,495"",0,""50,07288"",0,""465,486"",,,,,,,,"
"2021,04/2021,Alagoas,Alagoas,FURADO,7-FU-93-AL,Terra,Estação Coletora de Furado,0,0,0,""17,15556"",""21,893"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,FURADO,8-FU-59-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,JEQUIÁ,3-JA-2-AL,Terra,Ponto de Coleta de Jequiá,""49,39248"",0,""2,99528"",0,""214,39989"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,LAGOA PACAS,1-LPC-1-AL,Terra,Ponto de Coleta de Lagoa Pacas,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,PILAR,1-PIR-1-AL,Terra,Estação Coletora de Pilar,0,""15,753"",0,""590,05289"",""387,181"",,,,,,,,"
2021,04/2021,Alagoas,Alagoas,PILAR,1-RR-1-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,1-RSA-1-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,1-RV-1D-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,3-PIR-13-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,3-PIR-2-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,3-PIR-3-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,3-PIR-5-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,3-PIR-52-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,3-PIR-81-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,4-PIR-4-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-10-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-101-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-104-AL,Terra,Estação Coletora de Pilar,,,,,,0,""1017,364"",0,0,0,0,0,0"
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-105-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-107-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-11-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-112-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-113-AL,Terra,Não Informado,0,0,0,0,0,,,,,,,,
"2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-118D-AL,Terra,Estação Coletora de Pilar,,,,,,0,""1098,751"",0,0,0,0,0,0"
"2021,04/2021,Alagoas,Alagoas,PILAR,7-PIR-12-AL,Terra,Estação Coletora de Pilar,""132,066"",0,""20,0051"",0,""203,122"",,,,,,,,"
