[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG578RN,Rio Grande do Norte,TERRA,35,0,0,2066,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG222RN,Rio Grande do Norte,TERRA,44,0,0,1549,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG22RN,Rio Grande do Norte,TERRA,36,0,0,1844,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG219RN,Rio Grande do Norte,TERRA,44,0,0,687,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG214RN,Rio Grande do Norte,TERRA,37,0,0,2942,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG209RN,Rio Grande do Norte,TERRA,61,0,0,3592,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,9ET1032RN,Rio Grande do Norte,TERRA,99,0,0,19,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,9ET1033RN,Rio Grande do Norte,TERRA,49,0,0,3,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,9ET1034DRN,Rio Grande do Norte,TERRA,70,0,0,2,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET99RN,Rio Grande do Norte,TERRA,92,0,0,2328,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET996RN,Rio Grande do Norte,TERRA,49,0,0,1477,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR113RN,Rio Grande do Norte,TERRA,124,0,0,846,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR128RN,Rio Grande do Norte,TERRA,178,0,0,165,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,3BRSA1224RN,Rio Grande do Norte,TERRA,83,0,0,1778,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1063DRN,Rio Grande do Norte,TERRA,55,0,0,954,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1005RN,Rio Grande do Norte,TERRA,59,0,0,1569,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1012RN,Rio Grande do Norte,TERRA,49,0,0,305,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1013RN,Rio Grande do Norte,TERRA,62,0,0,124,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1016RN,Rio Grande do Norte,TERRA,53,0,0,268,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1118RN,Rio Grande do Norte,TERRA,196,1,0,2496,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1121DRN,Rio Grande do Norte,TERRA,55,0,0,2152,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1123DRN,Rio Grande do Norte,TERRA,47,0,0,1821,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1108RN,Rio Grande do Norte,TERRA,53,0,0,2010,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1134RN,Rio Grande do Norte,TERRA,43,0,0,2372,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1136RN,Rio Grande do Norte,TERRA,43,0,0,2090,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1105RN,Rio Grande do Norte,TERRA,213,1,0,338,0,,,,,,,,
2023,jun/2023,FAZENDA PANELAS,Recôncavo,Estação Faz. Panelas Sul,7FP73DBA,Bahia,TERRA,88,63,0,0,0,,,,,,,,
2023,jun/2023,CIDADE DE ENTRE RIOS,Recôncavo,Estação Cidade de Entre Rios,7CER22DBA,Bahia,TERRA,322,33,0,4996,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1189RN,Rio Grande do Norte,TERRA,43,0,0,3099,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1239DRN,Rio Grande do Norte,TERRA,43,0,0,2168,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1284DRN,Rio Grande do Norte,TERRA,57,0,0,2402,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1293DRN,Rio Grande do Norte,TERRA,123,0,0,163,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1300DRN,Rio Grande do Norte,TERRA,74,0,0,740,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1302RN,Rio Grande do Norte,TERRA,54,0,0,2420,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1306RN,Rio Grande do Norte,TERRA,44,0,0,916,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1246DRN,Rio Grande do Norte,TERRA,51,0,0,2839,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1253RN,Rio Grande do Norte,TERRA,42,0,0,3253,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1101DRN,Rio Grande do Norte,TERRA,85,0,0,2256,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1042DRN,Rio Grande do Norte,TERRA,42,0,0,1304,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC24DAM,Amazonas,TERRA,634,8661,0,294,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC107HPAM,Amazonas,TERRA,314,11323,0,1377,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,3BRSA515AM,Amazonas,TERRA,885,6218,0,19,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC89HAM,Amazonas,TERRA,524,2052,0,1368,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC94DPAM,Amazonas,TERRA,292,1436,0,1729,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC86HAM,Amazonas,TERRA,518,6276,0,422,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC58HPAM,Amazonas,TERRA,868,9600,0,1555,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC79HPAM,Amazonas,TERRA,594,6064,0,374,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,9RUC97DPAM,Amazonas,TERRA,1549,10283,0,0,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC85HPAM,Amazonas,TERRA,1013,8208,0,1052,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,7RUC39HPAM,Amazonas,TERRA,1389,8523,0,10431,0,,,,,,,,
2023,jun/2023,RIO URUCU,Solimões,POLO ARARA,4RUC10AM,Amazonas,TERRA,1002,7860,0,1733,0,,,,,,,,
2023,jun/2023,PINTASSILGO,Potiguar,Estação Coletora Pintassilgo,7PTS17RN,Rio Grande do Norte,TERRA,3,0,0,59,0,,,,,,,,
2023,jun/2023,PINTASSILGO,Potiguar,Estação Coletora Pintassilgo,7PTS2RN,Rio Grande do Norte,TERRA,40,1,0,1731,0,,,,,,,,
2023,jun/2023,PINTASSILGO,Potiguar,Estação Coletora Pintassilgo,7PTS19DARN,Rio Grande do Norte,TERRA,64,1,0,56,0,,,,,,,,
2023,jun/2023,PINTASSILGO,Potiguar,Estação Coletora Pintassilgo,3BRSA399RN,Rio Grande do Norte,TERRA,89,1,0,4015,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1262RN,Rio Grande do Norte,TERRA,53,0,0,3108,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1022DRN,Rio Grande do Norte,TERRA,53,0,0,1916,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1036DRN,Rio Grande do Norte,TERRA,74,0,0,160,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1037RN,Rio Grande do Norte,TERRA,45,0,0,23,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1038DRN,Rio Grande do Norte,TERRA,62,0,0,301,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1040DRN,Rio Grande do Norte,TERRA,53,0,0,130,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1048DRN,Rio Grande do Norte,TERRA,115,0,0,184,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1049DRN,Rio Grande do Norte,TERRA,60,0,0,119,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1021RN,Rio Grande do Norte,TERRA,57,0,0,81,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG721RN,Rio Grande do Norte,TERRA,47,0,0,2367,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG719RN,Rio Grande do Norte,TERRA,25,0,0,2040,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG718RN,Rio Grande do Norte,TERRA,36,0,0,2730,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG716RN,Rio Grande do Norte,TERRA,34,0,0,1024,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG714RN,Rio Grande do Norte,TERRA,36,0,0,817,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG712RN,Rio Grande do Norte,TERRA,34,0,0,1249,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG710RN,Rio Grande do Norte,TERRA,39,0,0,1015,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG70RN,Rio Grande do Norte,TERRA,117,0,0,3037,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG654RN,Rio Grande do Norte,TERRA,89,0,0,781,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG653RN,Rio Grande do Norte,TERRA,30,0,0,1408,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG611RN,Rio Grande do Norte,TERRA,31,0,0,1373,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG606RN,Rio Grande do Norte,TERRA,27,0,0,1850,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG6RN,Rio Grande do Norte,TERRA,42,0,0,1475,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG594RN,Rio Grande do Norte,TERRA,52,0,0,1435,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG585RN,Rio Grande do Norte,TERRA,28,0,0,1242,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG597RN,Rio Grande do Norte,TERRA,31,0,0,59,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG614RN,Rio Grande do Norte,TERRA,39,0,0,1342,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG647RN,Rio Grande do Norte,TERRA,61,0,0,2733,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG636RN,Rio Grande do Norte,TERRA,42,0,0,815,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG631RN,Rio Grande do Norte,TERRA,223,1,0,2951,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG630RN,Rio Grande do Norte,TERRA,47,0,0,1692,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG625RN,Rio Grande do Norte,TERRA,172,1,0,337,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG624RN,Rio Grande do Norte,TERRA,30,0,0,512,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG62RN,Rio Grande do Norte,TERRA,57,0,0,2117,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG839DRN,Rio Grande do Norte,TERRA,37,0,0,1213,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG834RN,Rio Grande do Norte,TERRA,31,0,0,91,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG831DRN,Rio Grande do Norte,TERRA,30,0,0,1009,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,7LUC80DPAM,Amazonas,TERRA,1143,9108,0,823,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,7LUC88HPAM,Amazonas,TERRA,1391,6690,0,1115,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-04,7LUC41HPAM,Amazonas,TERRA,1286,10263,0,977,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de IMT-04,7LUC42HPAM,Amazonas,TERRA,2136,15991,0,1138,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-05,7LUC63HPAM,Amazonas,TERRA,1283,8287,0,4762,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-04,7LUC29HAM,Amazonas,TERRA,1028,4557,0,2904,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,7LUC65HPAM,Amazonas,TERRA,1789,17135,0,386,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,3LUC6AM,Amazonas,TERRA,1217,5367,0,4366,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-09,7LUC71HPAM,Amazonas,TERRA,1288,11871,0,442,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-09,7LUC36HPAM,Amazonas,TERRA,1004,4459,0,1927,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,7LUC25AM,Amazonas,TERRA,1195,4691,0,1401,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-04,4LUC3AM,Amazonas,TERRA,1195,3573,0,264,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,7LUC90HPAM,Amazonas,TERRA,566,6327,0,358,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-12,7LUC24DPAM,Amazonas,TERRA,840,3525,0,2594,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de LUC-09,7LUC59HPAM,Amazonas,TERRA,1031,8102,0,2606,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de IMT-03,7LUC50HPAM,Amazonas,TERRA,1026,4288,0,857,0,,,,,,,,
2023,jun/2023,LESTE DO URUCU,Solimões,Estação de Separação de IMT-04,7LUC38HPAM,Amazonas,TERRA,1249,3845,0,4739,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG200RN,Rio Grande do Norte,TERRA,28,0,0,1734,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG20RN,Rio Grande do Norte,TERRA,64,0,0,769,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM98BA,Bahia,TERRA,85,0,0,2589,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM127BA,Bahia,TERRA,41,0,0,947,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM38BA,Bahia,TERRA,82,0,0,3495,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,8FBM126BA,Bahia,TERRA,79,0,0,579,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,3FBM11BA,Bahia,TERRA,66,0,0,1522,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,7FBM260DBA,Bahia,TERRA,25,0,0,100,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM251DBA,Bahia,TERRA,55,0,0,2400,0,,,,,,,,
2023,jun/2023,FAZENDA BOA ESPERANÇA,Recôncavo,Estação Faz. Boa Esperança,7FBE35BA,Bahia,TERRA,75,5,0,303,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG683RN,Rio Grande do Norte,TERRA,22,0,0,1680,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG676RN,Rio Grande do Norte,TERRA,36,0,0,601,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG675RN,Rio Grande do Norte,TERRA,31,0,0,1635,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG673RN,Rio Grande do Norte,TERRA,36,0,0,1678,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG670RN,Rio Grande do Norte,TERRA,55,0,0,1344,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG662RN,Rio Grande do Norte,TERRA,28,0,0,1114,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG660RN,Rio Grande do Norte,TERRA,61,0,0,971,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG659RN,Rio Grande do Norte,TERRA,33,0,0,709,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues  B,7ARG658RN,Rio Grande do Norte,TERRA,31,0,0,1384,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS8RN,Rio Grande do Norte,TERRA,53,0,0,674,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS6RN,Rio Grande do Norte,TERRA,104,0,0,721,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS2RN,Rio Grande do Norte,TERRA,124,0,0,1279,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS11RN,Rio Grande do Norte,TERRA,235,0,0,58,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS10RN,Rio Grande do Norte,TERRA,132,0,0,206,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR111RN,Rio Grande do Norte,TERRA,93,0,0,738,0,,,,,,,,
2023,jun/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA1374RN,Rio Grande do Norte,TERRA,229,0,0,232,0,,,,,,,,
2023,jun/2023,ALTO DO RODRIGUES,Potiguar,Estação Coletora Alto do Rodrigues A,7ARG69RN,Rio Grande do Norte,TERRA,50,0,0,3996,0,,,,,,,,
2023,jun/2023,RIO ITARIRI,Recôncavo,Estação Rio Itariri,7RI35DBA,Bahia,TERRA,85,2,0,2032,0,,,,,,,,
2023,jun/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML56DBA,Bahia,TERRA,76,3,0,229,0,,,,,,,,
2023,jun/2023,MALOMBÊ,Recôncavo,Estação Malombê,7ML40DBA,Bahia,TERRA,322,3,0,1926,0,,,,,,,,
2023,jun/2023,MALOMBÊ,Recôncavo,Estação Malombê,3ML8BA,Bahia,TERRA,167,4,0,3623,0,,,,,,,,
2023,jun/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU118DBA,Bahia,TERRA,102,1,0,329,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET791RN,Rio Grande do Norte,TERRA,96,0,0,3173,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET796RN,Rio Grande do Norte,TERRA,115,0,0,314,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET806RN,Rio Grande do Norte,TERRA,49,0,0,249,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET825RN,Rio Grande do Norte,TERRA,49,0,0,118,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET881DRN,Rio Grande do Norte,TERRA,42,0,0,1419,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1347RN,Rio Grande do Norte,TERRA,70,0,0,1116,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1348DRN,Rio Grande do Norte,TERRA,247,1,0,137,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1352DRN,Rio Grande do Norte,TERRA,49,0,0,1807,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1359RN,Rio Grande do Norte,TERRA,115,0,0,1264,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1364DRN,Rio Grande do Norte,TERRA,136,0,0,1741,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1365DRN,Rio Grande do Norte,TERRA,75,0,0,1844,0,,,,,,,,
2023,jun/2023,ESTREITO,Potiguar,Estação Coletora Estreito   B,7ET1366RN,Rio Grande do Norte,TERRA,49,0,0,750,0,,,,,,,,
2023,jun/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU58BA,Bahia,TERRA,133,0,0,196,0,,,,,,,,
2023,jun/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU114DBA,Bahia,TERRA,47,0,0,315,0,,,,,,,,
2023,jun/2023,ARAÇÁS,Recôncavo,Estação Araçás B,7AR246BA,Bahia,TERRA,83,48,0,0,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo C,7FBM198BA,Bahia,TERRA,19,0,0,9,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,5FBM3BA,Bahia,TERRA,55,0,0,1,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo B,7FBM95BA,Bahia,TERRA,31,0,0,1,0,,,,,,,,
2023,jun/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,7RBU109DBA,Bahia,TERRA,92,0,0,533,0,,,,,,,,
2023,jun/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Palmeira  A,7PL18RN,Rio Grande do Norte,TERRA,10,0,0,192,0,,,,,,,,
2023,jun/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Palmeira  A,7PL8RN,Rio Grande do Norte,TERRA,17,1,0,405,0,,,,,,,,
2023,jun/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Palmeira  A,7PL43RN,Rio Grande do Norte,TERRA,7,0,0,359,0,,,,,,,,
2023,jun/2023,FAZENDA POCINHO,Potiguar,Estação Coletora Palmeira  A,7FP403RN,Rio Grande do Norte,TERRA,12,0,0,3347,0,,,,,,,,
2023,mai/2023,RIO DO BU,Recôncavo,Estação Rio Do Bu,1MM1BA,Bahia,TERRA,33,0,0,0,0,,,,,,,,
2023,jun/2023,FAZENDA BÁLSAMO,Recôncavo,Estação Faz. Bálsamo A,7FBM257DBA,Bahia,TERRA,6,0,0,141,0,,,,,,,,
2023,mai/2023,BURACICA,Recôncavo,Estação Lameiro,7BA293BA,Bahia,TERRA,11,0,0,2457,0,,,,,,,,
2023,mai/2023,BURACICA,Recôncavo,Estação Nova Tororó,7BA250BA,Bahia,TERRA,0,0,0,37,0,,,,,,,,
