[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)]
2023,set/2023,LAGOA SURUACA,Espírito Santo,Tanque isolado LS-14 (Lagoa Suruaca),7LS14ES,Espírito Santo,TERRA,344,15,0,786,0,,,,,,,,
2023,set/2023,LAGOA SURUACA,Espírito Santo,Tanque isolado LS-14 (Lagoa Suruaca),7LS19ES,Espírito Santo,TERRA,27,0,0,779,0,,,,,,,,
2023,ago/2023,BREJO GRANDE,Sergipe,Ponto de Coleta área do BRG-0035,4BRG32SE,Sergipe,TERRA,90,97,0,1341,0,,,,,,,,
2023,ago/2023,BREJO GRANDE,Sergipe,Brejo Grande,7BRG24SE,Sergipe,TERRA,445,478,0,422,0,,,,,,,,
2023,set/2023,BREJO GRANDE,Sergipe,Ponto de Coleta área do BRG-0035,4BRG32SE,Sergipe,TERRA,154,195,0,1086,0,,,,,,,,
2023,set/2023,BREJO GRANDE,Sergipe,Brejo Grande,7BRG24SE,Sergipe,TERRA,311,395,0,508,0,,,,,,,,
2023,set/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro H,7CAM619RN,Rio Grande do Norte,TERRA,2,0,0,64,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro E,7CAM224RN,Rio Grande do Norte,TERRA,2,0,0,85,0,,,,,,,,
2023,set/2023,CANTO DO AMARO,Potiguar,Estação Coletora Alto da Pedra B,7CAM1049RN,Rio Grande do Norte,TERRA,1,0,0,118,0,,,,,,,,
2023,set/2023,CANTO DO AMARO,Potiguar,Estação Coletora Alto da Pedra A,7AP59RN,Rio Grande do Norte,TERRA,2,0,0,176,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro F,7CAM877RN,Rio Grande do Norte,TERRA,1,0,0,127,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro B,7CAM1477DRN,Rio Grande do Norte,TERRA,1,0,0,10,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro B,7CAM1388DRN,Rio Grande do Norte,TERRA,1,0,0,2,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro B,7CAM1347DRN,Rio Grande do Norte,TERRA,1,0,0,36,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora Cajazeira  C,7CJ29DRN,Rio Grande do Norte,TERRA,1,0,0,2,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro L,7CAM973RN,Rio Grande do Norte,TERRA,2,0,0,151,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro F,7CAM937RN,Rio Grande do Norte,TERRA,4,0,0,338,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro G,7CAM621RN,Rio Grande do Norte,TERRA,1,0,0,143,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro E,7CAM1185DRN,Rio Grande do Norte,TERRA,2,0,0,251,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora Alto da Pedra B,7CAM1246RN,Rio Grande do Norte,TERRA,2,0,0,36,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro E,7CAM1296DRN,Rio Grande do Norte,TERRA,2,0,0,56,0,,,,,,,,
2023,set/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro J,4CAM310RN,Rio Grande do Norte,TERRA,1,0,0,120,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro A,7CAM970DRN,Rio Grande do Norte,TERRA,1,0,0,653,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro F,7CAM966RN,Rio Grande do Norte,TERRA,2,0,0,156,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro C,7CAM664RN,Rio Grande do Norte,TERRA,1,0,0,182,0,,,,,,,,
2023,set/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro L,7CAM478RN,Rio Grande do Norte,TERRA,1,0,0,531,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro B,7CAM1381DRN,Rio Grande do Norte,TERRA,137,0,0,25,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro N,7CAM1199RN,Rio Grande do Norte,TERRA,3,0,0,26,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR8RN,Rio Grande do Norte,TERRA,6,0,0,2425,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR79RN,Rio Grande do Norte,TERRA,2,0,0,367,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR62RN,Rio Grande do Norte,TERRA,0,0,0,34,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS8RN,Rio Grande do Norte,TERRA,239,1,0,650,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS10RN,Rio Grande do Norte,TERRA,257,0,0,590,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR97RN,Rio Grande do Norte,TERRA,11,0,0,46,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR92RN,Rio Grande do Norte,TERRA,47,0,0,2846,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS9RN,Rio Grande do Norte,TERRA,10,0,0,97,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR107RN,Rio Grande do Norte,TERRA,4,0,0,242,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR10RN,Rio Grande do Norte,TERRA,17,0,0,41,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA1374RN,Rio Grande do Norte,TERRA,36,0,0,25,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR42RN,Rio Grande do Norte,TERRA,4,0,0,408,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR21RN,Rio Grande do Norte,TERRA,30,0,0,5488,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR122RN,Rio Grande do Norte,TERRA,60,0,0,205,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR8RN,Rio Grande do Norte,TERRA,5,0,0,1310,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR78RN,Rio Grande do Norte,TERRA,9,0,0,747,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR73RN,Rio Grande do Norte,TERRA,19,0,0,1434,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR68RN,Rio Grande do Norte,TERRA,38,0,0,870,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR66RN,Rio Grande do Norte,TERRA,3,0,0,416,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS8RN,Rio Grande do Norte,TERRA,65,1,0,482,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS7RN,Rio Grande do Norte,TERRA,5,0,0,488,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS6RN,Rio Grande do Norte,TERRA,127,0,0,568,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS5RN,Rio Grande do Norte,TERRA,43,0,0,174,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS2RN,Rio Grande do Norte,TERRA,164,0,0,1433,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS11RN,Rio Grande do Norte,TERRA,257,0,0,35,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR96RN,Rio Grande do Norte,TERRA,4,0,0,7,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR93RN,Rio Grande do Norte,TERRA,61,0,0,1406,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR92RN,Rio Grande do Norte,TERRA,61,0,0,3025,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS10RN,Rio Grande do Norte,TERRA,142,0,0,130,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR106RN,Rio Grande do Norte,TERRA,21,0,0,425,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR103RN,Rio Grande do Norte,TERRA,48,0,0,351,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR102RN,Rio Grande do Norte,TERRA,68,0,0,255,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR104RN,Rio Grande do Norte,TERRA,5,0,0,784,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR114RN,Rio Grande do Norte,TERRA,19,0,0,84,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR113RN,Rio Grande do Norte,TERRA,171,0,0,617,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR13RN,Rio Grande do Norte,TERRA,42,0,0,125,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR120RN,Rio Grande do Norte,TERRA,35,0,0,538,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR122RN,Rio Grande do Norte,TERRA,56,0,0,59,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro F,7CAM916RN,Rio Grande do Norte,TERRA,2,0,0,67,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora Alto da Pedra B,7CAM1356RN,Rio Grande do Norte,TERRA,2,0,0,101,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro E,7CAM1213DRN,Rio Grande do Norte,TERRA,1,0,0,57,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro E,7CAM224RN,Rio Grande do Norte,TERRA,2,0,0,117,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro L,7CAM973RN,Rio Grande do Norte,TERRA,1,0,0,135,0,,,,,,,,
2023,ago/2023,CANTO DO AMARO,Potiguar,Estação Coletora Alto da Pedra B,7CJ11RN,Rio Grande do Norte,TERRA,1,0,0,184,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro J,7CAM835RN,Rio Grande do Norte,TERRA,1,0,0,161,0,,,,,,,,
2023,jul/2023,CANTO DO AMARO,Potiguar,Estação Coletora de Canto do Amaro H,7CAM662RN,Rio Grande do Norte,TERRA,2,0,0,226,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR83RN,Rio Grande do Norte,TERRA,41,0,0,720,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR81RN,Rio Grande do Norte,TERRA,16,0,0,66,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR78RN,Rio Grande do Norte,TERRA,14,0,0,752,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR74RN,Rio Grande do Norte,TERRA,16,0,0,194,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR73RN,Rio Grande do Norte,TERRA,16,0,0,1575,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR72RN,Rio Grande do Norte,TERRA,13,0,0,1023,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR68RN,Rio Grande do Norte,TERRA,29,0,0,1091,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR86RN,Rio Grande do Norte,TERRA,27,0,0,2879,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR66RN,Rio Grande do Norte,TERRA,7,0,0,1122,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR64RN,Rio Grande do Norte,TERRA,38,0,0,422,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR61RN,Rio Grande do Norte,TERRA,18,0,0,2015,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR58RN,Rio Grande do Norte,TERRA,28,0,0,479,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR57RN,Rio Grande do Norte,TERRA,33,0,0,361,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR71RN,Rio Grande do Norte,TERRA,34,0,0,3191,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR87ARN,Rio Grande do Norte,TERRA,54,0,0,2622,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR90RN,Rio Grande do Norte,TERRA,31,0,0,38,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR54RN,Rio Grande do Norte,TERRA,7,0,0,728,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS7RN,Rio Grande do Norte,TERRA,23,0,0,1037,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS5RN,Rio Grande do Norte,TERRA,166,0,0,513,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS4RN,Rio Grande do Norte,TERRA,66,0,0,1040,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS3RN,Rio Grande do Norte,TERRA,11,0,0,928,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS2RN,Rio Grande do Norte,TERRA,129,0,0,1141,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS11RN,Rio Grande do Norte,TERRA,548,1,0,393,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR99RN,Rio Grande do Norte,TERRA,4,0,0,520,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR98RN,Rio Grande do Norte,TERRA,29,0,0,625,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR94RN,Rio Grande do Norte,TERRA,20,0,0,2238,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR93RN,Rio Grande do Norte,TERRA,47,0,0,1328,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR91RN,Rio Grande do Norte,TERRA,16,0,0,1252,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR89RN,Rio Grande do Norte,TERRA,52,0,0,85,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR53RN,Rio Grande do Norte,TERRA,51,0,0,2564,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR50ARN,Rio Grande do Norte,TERRA,31,0,0,4575,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR111RN,Rio Grande do Norte,TERRA,82,0,0,743,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR110RN,Rio Grande do Norte,TERRA,43,0,0,798,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR109RN,Rio Grande do Norte,TERRA,9,0,0,1979,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR108RN,Rio Grande do Norte,TERRA,56,0,0,702,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR106RN,Rio Grande do Norte,TERRA,24,0,0,351,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR105RN,Rio Grande do Norte,TERRA,41,0,0,458,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR103RN,Rio Grande do Norte,TERRA,44,0,0,1004,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR102RN,Rio Grande do Norte,TERRA,137,0,0,619,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR101RN,Rio Grande do Norte,TERRA,111,0,0,1813,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3GMR7RN,Rio Grande do Norte,TERRA,13,0,0,1422,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA822RN,Rio Grande do Norte,TERRA,13,0,0,15,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA490RN,Rio Grande do Norte,TERRA,25,0,0,1045,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,3BRSA400RN,Rio Grande do Norte,TERRA,35,0,0,1561,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR52RN,Rio Grande do Norte,TERRA,21,0,0,112,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR112RN,Rio Grande do Norte,TERRA,140,0,0,847,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR113RN,Rio Grande do Norte,TERRA,107,0,0,614,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR104RN,Rio Grande do Norte,TERRA,7,0,0,1573,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR115RN,Rio Grande do Norte,TERRA,13,0,0,358,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR114RN,Rio Grande do Norte,TERRA,75,0,0,526,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR26RN,Rio Grande do Norte,TERRA,7,0,0,35,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR13RN,Rio Grande do Norte,TERRA,36,0,0,641,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR128RN,Rio Grande do Norte,TERRA,219,0,0,133,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR127RN,Rio Grande do Norte,TERRA,22,0,0,183,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR45RN,Rio Grande do Norte,TERRA,11,0,0,1107,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR123RN,Rio Grande do Norte,TERRA,53,0,0,282,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR117RN,Rio Grande do Norte,TERRA,11,0,0,280,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR118RN,Rio Grande do Norte,TERRA,15,0,0,62,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR119RN,Rio Grande do Norte,TERRA,28,0,0,189,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR116RN,Rio Grande do Norte,TERRA,52,0,0,8,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR121RN,Rio Grande do Norte,TERRA,106,0,0,482,0,,,,,,,,
2023,ago/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR120RN,Rio Grande do Norte,TERRA,60,0,0,293,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR86RN,Rio Grande do Norte,TERRA,29,0,0,3103,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR83RN,Rio Grande do Norte,TERRA,24,0,0,347,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR81RN,Rio Grande do Norte,TERRA,23,0,0,76,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR79RN,Rio Grande do Norte,TERRA,3,0,0,561,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR74RN,Rio Grande do Norte,TERRA,21,0,0,195,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR71RN,Rio Grande do Norte,TERRA,45,0,0,3412,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR87ARN,Rio Grande do Norte,TERRA,115,0,0,2782,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR64RN,Rio Grande do Norte,TERRA,50,0,0,451,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR61RN,Rio Grande do Norte,TERRA,22,0,0,2165,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR58RN,Rio Grande do Norte,TERRA,32,0,0,494,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR72RN,Rio Grande do Norte,TERRA,9,0,0,1401,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR89RN,Rio Grande do Norte,TERRA,22,0,0,91,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR91RN,Rio Grande do Norte,TERRA,25,0,0,1101,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR57RN,Rio Grande do Norte,TERRA,40,0,0,457,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS4RN,Rio Grande do Norte,TERRA,80,0,0,1134,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS3RN,Rio Grande do Norte,TERRA,15,0,0,992,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR90RN,Rio Grande do Norte,TERRA,41,0,0,44,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR99RN,Rio Grande do Norte,TERRA,5,0,0,556,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR98RN,Rio Grande do Norte,TERRA,38,0,0,668,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR97RN,Rio Grande do Norte,TERRA,9,0,0,56,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR94RN,Rio Grande do Norte,TERRA,18,0,0,1332,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR54RN,Rio Grande do Norte,TERRA,15,0,0,815,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMS9RN,Rio Grande do Norte,TERRA,18,0,0,143,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR52RN,Rio Grande do Norte,TERRA,29,0,0,144,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR110RN,Rio Grande do Norte,TERRA,62,0,0,774,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR109RN,Rio Grande do Norte,TERRA,9,0,0,2105,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR108RN,Rio Grande do Norte,TERRA,38,0,0,44,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR107RN,Rio Grande do Norte,TERRA,13,0,0,502,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR105RN,Rio Grande do Norte,TERRA,64,0,0,444,0,,,,,,,,
2023,jul/2023,GUAMARÉ,Potiguar,Estação Coletora de Guamaré A,7GMR111RN,Rio Grande do Norte,TERRA,150,0,0,637,0,,,,,,,,
